13.651,-0.20005058371185927,0.20004360272263053,0.1,7.226244551322194e-05,1.148698354997035,-6.228960375788769e-05
13.691,0.2699334940385649,1.0041714311290062,0.1,9.50085163358493e-05,1.148698354997035,-0.00011797518725958804
13.732,0.2699096521274637,1.0041310913670407,0.1,0.00012906838933763286,1.148698354997035,-6.034695588004913e-05
13.773,0.2699033970638747,1.0041269563067394,0.1,0.00013800419446477355,1.148698354997035,-5.4439726878180826e-05
13.814,0.2699037439668636,1.0039971410371957,0.1,0.0001375086187662677,1.148698354997035,0.00013101065818422997
13.855,0.26987852780041033,1.003938401377786,0.1,0.00017353171369948638,1.148698354997035,0.0002149244573407578
13.896,0.2698826508822257,1.0039378053942114,0.1,0.00016764159682043726,1.148698354997035,0.00021577586244750791
13.937,0.26988312237974177,1.0039407446739899,0.1,0.0001669680289403092,1.148698354997035,0.00021157689133531387
13.978,0.2689406306755576,1.0018610035502673,0.1,0.001513384749203471,1.148698354997035,0.0031826356395102833
14.02,0.2671503439176363,0.9978712894135332,0.1,0.004070937260519609,1.148698354997035,0.008882227263416262
14.064,0.2646138227773698,0.9922735742680405,0.1,0.007694538889471766,1.148698354997035,0.0168789631855486
14.107,0.26144892847937734,0.985214207425051,0.1,0.012215816458032425,1.148698354997035,0.02696377296124825
14.151,0.25775183789846934,0.9768040338098782,0.1,0.017497374430758137,1.148698354997035,0.038978306697209024
14.195,0.25356365012923554,0.9673300418695895,0.1,0.023480499815377837,1.148698354997035,0.052512580897621355
14.239,0.2489841743030531,0.9568995744240236,0.1,0.030022608138495617,1.148698354997035,0.0674132486770013
14.287,0.24406095706298514,0.9456801352992261,0.1,0.037055775624306994,1.148698354997035,0.0834410188552836
14.335,0.23885732058591802,0.9337127081499922,0.1,0.04448954202011712,1.148698354997035,0.10053734335418918
14.379,0.23342233896122636,0.9210414249850949,0.1,0.05225380148396238,1.148698354997035,0.11863917644689977
14.423,0.22779506669489646,0.9078322854410699,0.1,0.060292761864433615,1.148698354997035,0.13750937579550673
14.471,0.22202766583933228,0.8941039242824144,0.1,0.06853190594381106,1.148698354997035,0.15712132030787165
14.471,0.216119444383917,0.8798956084932662,0.1,0.07697222230869002,1.148698354997035,0.1774189142923691
14.519,0.21018621625358513,0.8652191438150636,0.1,0.08544826249487837,1.148698354997035,0.19838529240408703
14.552,0.204221388106972,0.8502155599542679,0.1,0.09396944556146859,1.148698354997035,0.21981898363379535
14.599,-0.2017592481109586,0.8350431854268234,0.1,0.10251321158708371,1.148698354997035,0.24149380438728726
14.647,-0.20651701857970783,0.8196348061203161,0.1,0.10931002654243975,1.148698354997035,0.26350577482515486
14.695,-0.20994535904696693,0.8039855973823562,0.1,0.11420765578138133,1.148698354997035,0.28586178730795475
14.742,-0.21219861614962213,0.7881607591647894,0.1,0.11742659449946018,1.148698354997035,0.3084686990473359
14.786,-0.21344453204941286,0.7721839309965559,0.1,0.1192064743563041,1.148698354997035,0.3312927392876695
14.83,-0.21378807473853528,0.7560524417724589,0.1,0.11969724962647896,1.148698354997035,0.35433772389352247
14.874,-0.21332339999786526,0.7397445993016917,0.1,0.11903342856837892,1.148698354997035,0.37763464170890404
14.918,-0.21214805857112093,0.7232533581107379,0.1,0.11735436938731561,1.148698354997035,0.4011935576959811
14.962,-0.2104008327128326,0.7067073271664118,0.1,0.1148583324469037,1.148698354997035,0.424830744759304
14.962,-0.2081266217593498,0.690072507497083,0.1,0.11160945965621395,1.148698354997035,0.44859477285834515
15.006,-0.205407128566727,0.6734153594444293,0.1,0.10772446938103854,1.148698354997035,0.47239069864785044
15.044,-0.20228940951520685,0.6566536575759335,0.1,0.10327058502172405,1.148698354997035,0.4963359870314158
15.086,0.20112534299255677,0.6398132377367362,0.1,0.09839236715349033,1.148698354997035,0.5203937296588406
