1.0703684091567993,1.090998649597168,1.0795949697494507,1.0845208168029785,1.0614019632339478,1.0739165544509888,1.0825167894363403,1.0754477977752686,1.0788627862930298,1.0864927768707275,1.0893962383270264,1.0899271965026855,1.079140067100525,1.083678960800171,1.085251808166504,1.0992929935455322,1.083741545677185,1.074097752571106,1.0875998735427856,1.0871493816375732,1.0839838981628418,1.0900025367736816,1.1004233360290527,1.0829347372055054,1.1090233325958252,1.0989460945129395,1.1029144525527954,1.1085155010223389,1.1148569583892822,1.1220803260803223,1.1136635541915894,1.1335550546646118,1.1156502962112427,1.136221170425415,1.1222243309020996,1.1446590423583984,1.1081554889678955,1.1378573179244995,1.1537377834320068,1.1481399536132812,1.1415140628814697,1.1568355560302734,1.136736273765564,1.1585333347320557,1.1603013277053833,1.1884543895721436,1.174889087677002,1.1743916273117065,1.1997816562652588,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.1922669410705566,1.1812598705291748,1.1811397075653076,1.1853824853897095,1.1754240989685059,1.17036771774292,1.1811267137527466,1.1735002994537354,1.1635971069335938,1.1442725658416748,1.1628473997116089,1.1514676809310913,1.1434561014175415,1.1289831399917603,1.128218173980713,1.1437711715698242,1.1306835412979126,1.118992805480957,1.097669005393982,1.1250414848327637,1.1396385431289673,1.1254711151123047,1.115606665611267,1.1035007238388062,1.1213396787643433,1.105719804763794,1.10877525806427,1.1078730821609497,1.0945203304290771,1.0879607200622559,1.1018458604812622,1.08982253074646,1.0866529941558838,1.0793704986572266,1.0852060317993164,1.0796849727630615,1.101920247077942,1.0897406339645386,1.095330834388733,1.084581971168518,1.0662709474563599,1.0748552083969116,1.0712040662765503,1.0930225849151611,1.0981589555740356,1.0880131721496582,1.0691070556640625,1.0720261335372925,1.084965467453003,1.0694926977157593,1.0889562368392944,1.086356282234192,0.5,0.0
1.1818898916244507,1.2026877403259277,1.1866381168365479,1.195356845855713,1.195311188697815,1.1845784187316895,1.1901202201843262,1.2073659896850586,1.1966837644577026,1.1891484260559082,1.207303524017334,1.1929352283477783,1.194783329963684,1.1936384439468384,1.1960718631744385,1.2015917301177979,1.1906545162200928,1.2086095809936523,1.2120476961135864,1.1940724849700928,1.207196831703186,1.2138020992279053,1.204318881034851,1.2321093082427979,1.2021723985671997,1.2044390439987183,1.2220841646194458,1.2365305423736572,1.2211713790893555,1.2400932312011719,1.2279192209243774,1.2252984046936035,1.2225233316421509,1.2424492835998535,1.2322827577590942,1.224528431892395,1.2664966583251953,1.2600131034851074,1.242939829826355,1.2558801174163818,1.2699646949768066,1.2560372352600098,1.2781671285629272,1.2828834056854248,1.2827503681182861,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.292503833770752,1.3043906688690186,1.2904372215270996,1.2633934020996094,1.2843488454818726,1.2577046155929565,1.2715083360671997,1.2595428228378296,1.267257809638977,1.2675968408584595,1.2459046840667725,1.245347023010254,1.2555760145187378,1.23209547996521,1.244422435760498,1.248059868812561,1.2105196714401245,1.223677158355713,1.228299617767334,1.2356135845184326,1.2387216091156006,1.233472228050232,1.2161445617675781,1.2161517143249512,1.2189464569091797,1.2112964391708374,1.210127830505371,1.2196402549743652,1.207779049873352,1.2148293256759644,1.183648943901062,1.2047126293182373,1.195874810218811,1.2039499282836914,1.190438985824585,1.1839420795440674,1.1905235052108765,1.1989164352416992,1.193339228630066,1.1733726263046265,1.192160725593567,1.2103700637817383,1.1963319778442383,1.17371666431427,1.192455530166626,1.1867187023162842,1.1886488199234009,0.0,0.5
1.1977792978286743,1.2215574979782104,1.2149055004119873,1.2032562494277954,1.2057044506072998,1.2070451974868774,1.1985411643981934,1.217916488647461,1.2145652770996094,1.222879409790039,1.2241450548171997,1.226284146308899,1.2298829555511475,1.2173024415969849,1.2217085361480713,1.233520269393921,1.2372524738311768,1.2473933696746826,1.2444865703582764,1.2526473999023438,1.2358571290969849,1.2417550086975098,1.2479161024093628,1.2683464288711548,1.2755749225616455,1.264191746711731,1.2661092281341553,1.2853403091430664,1.2770655155181885,1.2969233989715576,1.2834761142730713,1.2962825298309326,1.3137117624282837,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.2941964864730835,1.3163044452667236,1.292943000793457,1.2775800228118896,1.2652554512023926,1.2900398969650269,1.2748407125473022,1.2696930170059204,1.2844297885894775,1.273276925086975,1.260013461112976,1.2731798887252808,1.258059024810791,1.261519432067871,1.2357935905456543,1.2405731678009033,1.247754693031311,1.2418756484985352,1.2482426166534424,1.2224868535995483,1.2215288877487183,1.2387127876281738,1.2229950428009033,1.2337599992752075,1.2268438339233398,1.2236353158950806,1.2187998294830322,1.2220855951309204,1.209463357925415,1.213897943496704,1.2045196294784546,1.2071019411087036,1.1926839351654053,1.1877992153167725,1.2145317792892456,1.2144057750701904,1.194364070892334,1.1932963132858276,1.2044316530227661,1.2084605693817139,1.1970595121383667,1.198840856552124,1.1975030899047852,1.2004936933517456,1.2082568407058716,1.1897326707839966,1.1895277500152588,1.1966521739959717,1.1760213375091553,1.1818170547485352,1.1786493062973022,1.2140322923660278,1.2054953575134277,1.19806706905365,1.2096493244171143,1.2046606540679932,1.2021375894546509,1.2165597677230835,1.2071512937545776,0.0,0.5
1.217307448387146,1.196203589439392,1.2107754945755005,1.2066587209701538,1.2121174335479736,1.2142143249511719,1.1949106454849243,1.2240705490112305,1.2356096506118774,1.227932333946228,1.21270751953125,1.230513095855713,1.2262680530548096,1.2312606573104858,1.2363865375518799,1.2358708381652832,1.2225325107574463,1.2513331174850464,1.2492461204528809,1.2409695386886597,1.253406286239624,1.257878303527832,1.231816291809082,1.2431823015213013,1.266632080078125,1.2589205503463745,1.2596375942230225,1.2799919843673706,1.2742314338684082,1.2939587831497192,1.2872788906097412,1.3045774698257446,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.2988766431808472,1.28653883934021,1.2982147932052612,1.2924047708511353,1.2799603939056396,1.2773367166519165,1.2697314023971558,1.2735029458999634,1.2407346963882446,1.234142541885376,1.2540347576141357,1.2564655542373657,1.2451914548873901,1.2642896175384521,1.2551010847091675,1.2286853790283203,1.2427735328674316,1.2522085905075073,1.232407808303833,1.2188103199005127,1.2354907989501953,1.2226828336715698,1.2324577569961548,1.2092247009277344,1.2183746099472046,1.2150105237960815,1.2057645320892334,1.207891583442688,1.211119294166565,1.2203788757324219,1.2244484424591064,1.2298250198364258,1.2027095556259155,1.1992812156677246,1.2110940217971802,1.2074615955352783,1.2059599161148071,1.218665599822998,1.1997836828231812,1.2342298030853271,1.1887855529785156,1.1952321529388428,1.2066705226898193,1.1991510391235352,1.2041852474212646,1.210687279701233,1.227961540222168,1.2127267122268677,1.2098711729049683,1.1936583518981934,1.2086023092269897,1.2157026529312134,1.193503975868225,1.2122308015823364,1.1851471662521362,1.197588324546814,1.2004722356796265,1.2001882791519165,1.2070205211639404,0.0,0.5
1.1928646564483643,1.2130085229873657,1.209416151046753,1.2134603261947632,1.2281290292739868,1.215511679649353,1.230329155921936,1.2221970558166504,1.2225440740585327,1.2272955179214478,1.2147759199142456,1.2304787635803223,1.2426941394805908,1.2268930673599243,1.2435516119003296,1.227766752243042,1.2523674964904785,1.2535103559494019,1.2555392980575562,1.2649455070495605,1.2587857246398926,1.2648499011993408,1.2549537420272827,1.2755073308944702,1.2570055723190308,1.282264232635498,1.2632570266723633,1.3003696203231812,1.2821928262710571,1.3080337047576904,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.3040151596069336,1.2975255250930786,1.2768257856369019,1.2955416440963745,1.290393352508545,1.2837868928909302,1.267930507659912,1.269766092300415,1.2613767385482788,1.2588649988174438,1.2561947107315063,1.2565395832061768,1.2583657503128052,1.246408224105835,1.2220772504806519,1.213761806488037,1.2380647659301758,1.236749291419983,1.2129712104797363,1.2369165420532227,1.2365328073501587,1.2314509153366089,1.221448540687561,1.2270311117172241,1.2182029485702515,1.2130851745605469,1.2031596899032593,1.2152454853057861,1.2109827995300293,1.2058626413345337,1.2278612852096558,1.20069420337677,1.2029467821121216,1.2011741399765015,1.2108681201934814,1.2129665613174438,1.2117904424667358,1.1986163854599,1.2088968753814697,1.2084717750549316,1.2046055793762207,1.2009668350219727,1.1959980726242065,1.207315444946289,1.189540982246399,1.2099823951721191,1.2051417827606201,1.2056348323822021,1.2029451131820679,1.2248039245605469,1.1959238052368164,1.2022196054458618,1.2161725759506226,1.2024840116500854,1.2153548002243042,1.1916837692260742,1.1967999935150146,1.2225373983383179,1.1954243183135986,1.2134469747543335,0.0,0.5
1.2364171743392944,1.2017185688018799,1.2251776456832886,1.231391429901123,1.2351410388946533,1.2165932655334473,1.223466396331787,1.2319631576538086,1.230124592781067,1.2271840572357178,1.2267028093338013,1.2415964603424072,1.2448432445526123,1.2506697177886963,1.2376856803894043,1.2532037496566772,1.2360368967056274,1.259749174118042,1.263792634010315,1.2706356048583984,1.2549595832824707,1.2604750394821167,1.2765028476715088,1.2670586109161377,1.2746654748916626,1.2996658086776733,1.2825959920883179,1.303775429725647,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.2708395719528198,1.2745050191879272,1.2798982858657837,1.2827352285385132,1.2636240720748901,1.26559579372406,1.260255217552185,1.2580821514129639,1.2453830242156982,1.2543861865997314,1.256578803062439,1.2423738241195679,1.2242083549499512,1.2519885301589966,1.2171635627746582,1.229026198387146,1.2294760942459106,1.230699062347412,1.2426795959472656,1.22800612449646,1.2303681373596191,1.2121193408966064,1.2117063999176025,1.2235438823699951,1.1960335969924927,1.215694785118103,1.2259888648986816,1.2259413003921509,1.2081495523452759,1.2163655757904053,1.1984635591506958,1.2195879220962524,1.2021293640136719,1.1980808973312378,1.1966325044631958,1.2074042558670044,1.2005213499069214,1.2148277759552002,1.206158995628357,1.2032803297042847,1.193464994430542,1.202062726020813,1.1927993297576904,1.1998369693756104,1.2043936252593994,1.2173006534576416,1.2049232721328735,1.2217472791671753,1.22547447681427,1.2040367126464844,1.2002633810043335,1.2018334865570068,1.1950963735580444,1.2216215133666992,1.1937994956970215,1.2126264572143555,1.2098387479782104,1.2202563285827637,1.2113678455352783,1.2147029638290405,0.0,0.5
1.2673797607421875,1.2613377571105957,1.270280361175537,1.2664850950241089,1.2636452913284302,1.2610372304916382,1.2923012971878052,1.298219919204712,1.2885632514953613,1.2984620332717896,1.2990814447402954,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.2229976654052734,1.208563208580017,1.2053383588790894,1.2422120571136475,1.2297831773757935,1.2173563241958618,1.2238283157348633,1.2140132188796997,1.2090401649475098,1.2130687236785889,1.205275297164917,1.216123342514038,1.2014029026031494,1.1849535703659058,1.2063376903533936,1.1814085245132446,1.2063037157058716,1.198096752166748,1.2008947134017944,1.1859692335128784,1.1960711479187012,1.207829236984253,1.1904124021530151,1.2016521692276,1.2069188356399536,1.2124773263931274,1.180197834968567,1.182271122932434,1.185778260231018,1.19607675075531,1.2038899660110474,1.1999363899230957,1.2042204141616821,1.205605387687683,1.202206015586853,1.2059438228607178,1.2155004739761353,1.204061508178711,1.2088292837142944,1.2049680948257446,1.2106139659881592,1.216064214706421,1.2032727003097534,1.2282955646514893,1.2068742513656616,1.2267335653305054,1.2293535470962524,1.2131837606430054,1.2125684022903442,1.2466623783111572,1.2420011758804321,1.2386977672576904,1.2373448610305786,1.2364290952682495,1.2538667917251587,1.249126672744751,1.2348425388336182,1.264011263847351,1.2629406452178955,1.2586636543273926,0.0,-0.5
1.2425410747528076,1.26287841796875,1.2486000061035156,1.2515795230865479,1.2306100130081177,1.2689738273620605,1.2580182552337646,1.2725156545639038,1.2713476419448853,1.2626394033432007,1.2592445611953735,1.2484005689620972,1.2879910469055176,1.278849720954895,1.306056261062622,1.2957193851470947,1.292879581451416,1.3104021549224854,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.2459475994110107,1.228087306022644,1.2433664798736572,1.249167561531067,1.2495633363723755,1.218474268913269,1.24453604221344,1.233005166053772,1.2344930171966553,1.2389968633651733,1.2096993923187256,1.198572039604187,1.2140735387802124,1.2035404443740845,1.1981087923049927,1.2215707302093506,1.2217979431152344,1.2009862661361694,1.2117338180541992,1.2143199443817139,1.1922886371612549,1.202155351638794,1.2032418251037598,1.2140365839004517,1.2075833082199097,1.2065030336380005,1.2101486921310425,1.2241638898849487,1.1965194940567017,1.221494436264038,1.2207130193710327,1.180949330329895,1.1975375413894653,1.1933228969573975,1.188812017440796,1.1986885070800781,1.2067019939422607,1.2033264636993408,1.2251331806182861,1.2069624662399292,1.2062914371490479,1.2095649242401123,1.218079924583435,1.2190455198287964,1.189571738243103,1.1902413368225098,1.201386570930481,1.1983630657196045,1.2195268869400024,1.209720253944397,1.2262885570526123,1.223812222480774,1.2172224521636963,1.2296969890594482,1.224097490310669,1.228777289390564,1.233258843421936,1.2203301191329956,1.232166051864624,1.2424602508544922,0.0,-0.5
1.2364963293075562,1.2377949953079224,1.2360992431640625,1.2305179834365845,1.250234603881836,1.2575966119766235,1.242492437362671,1.2744494676589966,1.2677122354507446,1.246501088142395,1.2866077423095703,1.2867439985275269,1.2876014709472656,1.3032219409942627,1.2789270877838135,1.2819437980651855,1.2913028001785278,1.3156569004058838,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.2500131130218506,1.2503578662872314,1.2333790063858032,1.236295223236084,1.2331292629241943,1.2337846755981445,1.2304925918579102,1.232023000717163,1.2367175817489624,1.238162636756897,1.20816171169281,1.2144875526428223,1.218176007270813,1.2135080099105835,1.2072163820266724,1.2152873277664185,1.221699595451355,1.211330533027649,1.2270503044128418,1.2098846435546875,1.1971988677978516,1.202437162399292,1.1974374055862427,1.202043890953064,1.1891751289367676,1.2218278646469116,1.198682188987732,1.2113370895385742,1.2035599946975708,1.2083600759506226,1.2207152843475342,1.2069824934005737,1.2123527526855469,1.2118818759918213,1.189817190170288,1.2012382745742798,1.2150412797927856,1.2148081064224243,1.193138837814331,1.2095286846160889,1.1951102018356323,1.20370352268219,1.2111245393753052,1.2071353197097778,1.2173364162445068,1.199635624885559,1.2212501764297485,1.209584355354309,1.2121413946151733,1.2278482913970947,1.2211730480194092,1.221793532371521,1.2143574953079224,1.2242497205734253,1.2367205619812012,1.22195565700531,1.2295483350753784,1.2300841808319092,1.2144089937210083,1.2393299341201782,0.0,-0.5
1.2477349042892456,1.2335638999938965,1.2358038425445557,1.242352843284607,1.2480266094207764,1.2383430004119873,1.2517942190170288,1.2653594017028809,1.2459046840667725,1.2396994829177856,1.2592517137527466,1.265337347984314,1.2713288068771362,1.2948815822601318,1.2853294610977173,1.292080283164978,1.2891947031021118,1.2758538722991943,1.3035273551940918,1.294864296913147,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.2293572425842285,1.2383995056152344,1.235719084739685,1.2537370920181274,1.2394362688064575,1.2210991382598877,1.229053020477295,1.22331702709198,1.2234752178192139,1.228653073310852,1.24907386302948,1.2236768007278442,1.2276891469955444,1.236763596534729,1.2239315509796143,1.2218608856201172,1.2218455076217651,1.2098960876464844,1.2235387563705444,1.1870757341384888,1.2013845443725586,1.201583981513977,1.2187341451644897,1.192542552947998,1.2157063484191895,1.2201275825500488,1.2019401788711548,1.2081958055496216,1.205388069152832,1.1946035623550415,1.2048587799072266,1.2141902446746826,1.218640685081482,1.176308274269104,1.1981797218322754,1.20868980884552,1.2103705406188965,1.2030876874923706,1.1966478824615479,1.1984155178070068,1.2020022869110107,1.2034623622894287,1.195141077041626,1.1890515089035034,1.1995570659637451,1.2073312997817993,1.2137258052825928,1.2274293899536133,1.2041902542114258,1.2117522954940796,1.2088216543197632,1.2098344564437866,1.2093327045440674,1.2177273035049438,1.217537760734558,1.2360711097717285,1.2327666282653809,1.2250639200210571,1.219923496246338,1.2302870750427246,0.0,-0.5
